dataset,query_size,query_mode,query_index,elapsed_execution_time,filter_time,plan_time,enumerate_time,n_embeddings,order,max_task_time,n_intersections
friendster,16,sparse,69,0.314398,2.07134,51.6409,1.8388,287800208562,3 4 5 7 15 1 2 6 12 11 8 0 14 10 13 9 ,0.207326,401936.0
friendster,16,sparse,20,0.113226,2.09599,33.9049,1.4473,767233272,6 12 0 14 7 13 8 11 15 10 2 9 4 5 1 3 ,0.0543945,215343.0
friendster,16,sparse,71,0.14664,2.05397,154.604,1.7678,772349724833,4 0 2 6 11 13 9 15 1 10 5 7 14 3 12 8 ,0.0893518,330963.0
friendster,16,sparse,58,0.145976,2.05505,35.1746,1.40901,7524396043047,4 2 1 0 3 7 5 8 6 13 10 12 14 15 9 11 ,0.0817187,270076.0
friendster,16,sparse,8,0.523172,2.05187,43.6619,4.06226,10773498300124,10 11 12 13 15 14 8 1 7 6 5 9 0 2 3 4 ,0.436241,1019246.0
friendster,16,sparse,46,0.0950376,2.38882,68.1121,1.27136,131,0 4 7 9 8 14 2 12 3 6 5 1 11 10 15 13 ,0.03685,169580.0
friendster,16,sparse,81,0.256501,2.05619,63.1748,2.13004,160911419244,6 10 9 11 14 12 5 8 0 2 15 4 13 3 1 7 ,0.191154,432070.0
friendster,16,sparse,85,0.0727538,2.42001,39.192,1.06567,2,4 7 1 8 2 6 9 12 14 0 3 5 11 10 15 13 ,0.0178758,136566.0
friendster,16,sparse,13,13.9896,2.00104,197.775,37.5952,3238958120061,4 1 5 13 6 3 15 10 11 9 0 2 14 7 8 12 ,13.9143,10321282.0
friendster,16,sparse,79,0.179404,1.86752,28.6183,1.59231,1702770906654165,6 3 10 11 8 7 0 12 5 2 1 9 13 4 14 15 ,0.126156,279936.0
friendster,16,sparse,56,0.140778,2.12375,34.1869,1.92571,1528950599689,7 11 6 10 12 0 8 4 5 1 3 2 14 15 13 9 ,0.0604662,343176.0
friendster,16,dense,41,0.0806497,2.52529,23.1259,1.15028,3,4 12 9 10 7 13 6 0 1 5 3 11 2 8 14 15 ,0.024343,120293.0
friendster,16,sparse,68,1.33175,2.04016,89.3462,5.39929,904363570900,9 12 7 10 0 3 6 13 15 5 1 8 11 14 4 2 ,1.23793,2232731.0
friendster,16,dense,100,0.0809611,2.35724,45.1564,0.864618,1740,11 10 1 13 0 9 2 12 7 6 8 5 3 14 4 15 ,0.0288788,127830.0
friendster,16,dense,38,0.0900959,2.22918,98.8391,1.20041,11182074,4 0 5 3 8 11 6 7 1 2 12 13 15 10 9 14 ,0.0435176,153869.0
friendster,16,dense,16,0.100122,2.22937,58.0719,1.20924,44730899157,3 8 2 5 4 0 10 11 6 13 9 15 7 1 12 14 ,0.0497712,152934.0
friendster,16,sparse,45,0.729668,2.26007,79.2355,2.14933,218434852307,2 0 4 8 6 13 7 5 9 12 11 3 15 14 1 10 ,0.634964,438998.0
friendster,16,sparse,44,0.116964,2.00563,67.8693,1.65253,305130331820,9 5 14 13 11 7 8 15 2 3 4 1 12 10 6 0 ,0.0353622,229052.0
friendster,16,sparse,91,0.13336,2.03913,28.0685,1.11212,7537056021,1 7 11 6 10 9 0 4 12 2 5 13 8 3 14 15 ,0.0867103,221721.0
friendster,16,dense,14,0.0794451,2.30673,38.222,1.22829,761377,5 2 7 1 9 8 13 4 6 0 3 10 11 12 14 15 ,0.0217385,135849.0
friendster,16,dense,11,0.0908988,2.38951,100.016,1.394,2336084,3 12 6 9 13 5 11 4 7 10 8 2 0 1 15 14 ,0.0384729,152996.0
friendster,16,sparse,22,0.106293,2.09009,51.1544,1.35023,134224289928,2 5 4 10 8 12 6 7 13 1 9 11 15 0 14 3 ,0.0429605,191472.0
friendster,16,dense,68,0.102213,2.2812,70.5339,1.16518,404830500,9 7 3 4 5 6 12 8 0 1 13 14 10 2 15 11 ,0.0589859,172079.0
friendster,16,sparse,11,1.04685,2.10125,233.786,7.20605,140046288223,0 10 11 12 6 4 9 13 1 5 2 15 8 7 14 3 ,0.924187,2099478.0
friendster,16,sparse,17,0.118856,2.08264,40.8469,1.53053,272294971086,1 0 5 10 3 2 11 6 4 14 7 8 9 15 12 13 ,0.0534454,212920.0
friendster,16,sparse,36,0.121659,2.1169,30.6895,1.38146,638013559254,2 8 4 5 6 11 12 0 10 9 1 14 13 3 7 15 ,0.0489421,222204.0
friendster,16,sparse,59,1.09861,2.06265,90.5728,7.01779,17749169554,0 6 7 9 1 2 3 5 13 15 10 8 12 14 4 11 ,1.02795,1767308.0
friendster,16,dense,62,0.0746248,2.34589,54.7492,1.13834,2,2 1 8 9 10 7 11 12 3 5 4 6 13 0 14 15 ,0.0404199,139492.0
friendster,16,dense,96,0.0990626,2.2019,36.7185,1.12657,768302010,5 0 8 7 9 13 12 3 4 10 6 14 1 2 15 11 ,0.0431993,171891.0
